id,lastLogOff,timeCreated,accountAge,accountAgePersonal,nrOfGamesOwned,totalNumberOfGamesPlayedFriends,meanNumberOfPGameslayedFriends,nrOfGamesPlayed,totalPlaytime,nrOfFriends,totalPlaytimeFriends,meanPlaytimeFriends,totalNrOfGamesOwnedFriends,meanNrOfGamesOwnedFriends,totalAccountAgeFriends,meanAccountAgeFriends,totalAccountAgeFriendsPersonal,meanAccountAgeFriendsPersonal
7.656119832943714e+16,1511076765.0,1473453957.0,38703207.0,37622808.0,18.0,291.0,36.375,15.0,78934.0,8.0,783779.0,97972.375,482.0,60.25,641665922.0,80208240.25,618982386.0,77372798.25
7.656119811250758e+16,1512053352.0,1382896126.0,129261038.0,129157226.0,72.0,971.0,138.71428571428572,42.0,131801.0,7.0,913861.0,130551.57142857143,1450.0,207.14285714285714,1447643547.0,206806221.0,1443750608.0,206250086.85714287
7.656119830189962e+16,1512141920.0,1462287523.0,49869641.0,49854397.0,5.0,51.0,8.5,5.0,43059.0,6.0,443608.0,73934.66666666667,66.0,11.0,568783696.0,94797282.66666667,566539451.0,94423241.83333333
7.656119806380163e+16,1511636598.0,1337242971.0,174914193.0,174393627.0,16.0,1263.0,22.553571428571427,6.0,10303.0,56.0,1629008.0,29089.428571428572,2567.0,45.839285714285715,7343342752.0,131131120.57142857,6922558297.0,123617112.44642857
7.656119811696203e+16,1511108481.0,1386079161.0,126078003.0,125029320.0,4.0,229.0,32.714285714285715,3.0,113472.0,7.0,1213261.0,173323.0,416.0,59.42857142857143,1603373955.0,229053422.14285713,1595389378.0,227912768.2857143
7.656119818474242e+16,1511308424.0,1426091978.0,86065186.0,85216446.0,15.0,227.0,28.375,13.0,194125.0,8.0,1099038.0,137379.75,539.0,67.375,1488474087.0,186059260.875,1482606140.0,185325767.5
7.656119830116318e+16,1512058364.0,1461944427.0,50212737.0,50113937.0,31.0,574.0,28.7,24.0,37097.0,20.0,1432399.0,71619.95,763.0,38.15,1638918170.0,81945908.5,1627490243.0,81374512.15
7.656119801368357e+16,1511172208.0,1252876913.0,259280251.0,258295295.0,16.0,271.0,19.357142857142858,11.0,182027.0,14.0,2107080.0,150505.7142857143,444.0,31.714285714285715,2283880062.0,163134290.14285713,2242523171.0,160180226.5
7.656119805295046e+16,1511652122.0,1321709680.0,190447484.0,189942442.0,28.0,326.0,29.636363636363637,22.0,136014.0,11.0,1968534.0,178957.63636363635,405.0,36.81818181818182,1516804227.0,137891293.36363637,1495065108.0,135915009.8181818
7.656119832979552e+16,1509665693.0,1473581395.0,38575769.0,36084298.0,34.0,85.0,14.166666666666666,11.0,97549.0,6.0,398334.0,66389.0,135.0,22.5,466647008.0,77774501.33333333,458237530.0,76372921.66666667
7.656119798509163e+16,1511600727.0,1158866058.0,353291106.0,352734669.0,1389.0,9142.0,380.9166666666667,490.0,1861212.0,24.0,12489755.0,520406.4583333333,17209.0,717.0416666666666,6288519066.0,262021627.75,6277525649.0,261563568.70833334
7.65611980812207e+16,1511217593.0,1357971401.0,154185763.0,153246192.0,29.0,43.0,7.166666666666667,19.0,16575.0,6.0,131292.0,21882.0,72.0,12.0,854751343.0,142458557.16666666,850246518.0,141707753.0
7.656119810237891e+16,1511721626.0,1376232589.0,135924575.0,135489037.0,11.0,122.0,7.176470588235294,2.0,58726.0,17.0,719844.0,42343.76470588235,265.0,15.588235294117647,2294356937.0,134962172.7647059,2265604229.0,133270837.0
7.656119814907771e+16,1511735433.0,1407574168.0,104582996.0,104161265.0,14.0,456.0,30.4,8.0,53069.0,15.0,3291830.0,219455.33333333334,691.0,46.06666666666667,3537351072.0,235823404.8,3440266873.0,229351124.86666667
7.656119833993342e+16,1511736469.0,1477488537.0,34668627.0,34247932.0,1.0,149.0,18.625,1.0,13616.0,8.0,1091743.0,136467.875,204.0,25.5,822367213.0,102795901.625,818077609.0,102259701.125
7.656119815126466e+16,1511857519.0,1408759721.0,103397443.0,103097798.0,413.0,11502.0,176.95384615384614,310.0,215395.0,65.0,13012359.0,200190.13846153847,22374.0,344.2153846153846,9130099125.0,140463063.46153846,8862644601.0,136348378.47692308
7.656119820028973e+16,1511376030.0,1433693880.0,78463284.0,77682150.0,38.0,632.0,57.45454545454545,36.0,79322.0,11.0,1035930.0,94175.45454545454,1300.0,118.18181818181819,1030711666.0,93701060.54545455,1002258032.0,91114366.54545455
7.656119808128048e+16,1511571687.0,1358058785.0,154098379.0,153512902.0,129.0,710.0,50.714285714285715,106.0,175331.0,14.0,1732134.0,123723.85714285714,868.0,62.0,1778340004.0,127024286.0,1756755534.0,125482538.14285715
7.656119806155216e+16,1501945451.0,1333722387.0,178434777.0,168223064.0,7.0,110.0,5.238095238095238,4.0,808.0,21.0,200761.0,9560.047619047618,185.0,8.80952380952381,3360795311.0,160037871.95238096,3194184456.0,152104021.7142857
7.656119835841954e+16,1512074888.0,1484121803.0,28035361.0,27953085.0,31.0,975.0,75.0,20.0,97696.0,13.0,1539791.0,118445.46153846153,1501.0,115.46153846153847,859656067.0,66127389.76923077,852129345.0,65548411.15384615
7.656119804530101e+16,1511664196.0,1310637264.0,201519900.0,201026932.0,5.0,12.0,2.0,4.0,15678.0,6.0,2337.0,389.5,44.0,7.333333333333333,515271368.0,85878561.33333333,511555921.0,85259320.16666667
7.656119813393813e+16,1511554298.0,1397994449.0,114162715.0,113559849.0,9.0,387.0,35.18181818181818,7.0,8960.0,11.0,803412.0,73037.45454545454,449.0,40.81818181818182,1243485331.0,113044121.0,1225357641.0,111396149.18181819
7.65611983900428e+16,1511825755.0,1495635098.0,16522066.0,16190657.0,4.0,164.0,20.5,2.0,12365.0,8.0,794655.0,99331.875,228.0,28.5,1032472140.0,129059017.5,1024210982.0,128026372.75
7.656119836115045e+16,1511163697.0,1484739566.0,27417598.0,26424131.0,4.0,92.0,5.75,4.0,48430.0,16.0,610164.0,38135.25,179.0,11.1875,558346468.0,34896654.25,541309206.0,33831825.375
7.656119799804026e+16,1398108857.0,1208351349.0,303805815.0,189757508.0,22.0,125.0,11.363636363636363,8.0,157824.0,11.0,2060852.0,187350.18181818182,207.0,18.818181818181817,3607896112.0,327990555.6363636,3447029991.0,313366362.8181818
7.65611979954173e+16,1511765680.0,1199191812.0,312965352.0,312573868.0,26.0,259.0,37.0,15.0,9642.0,7.0,495719.0,70817.0,427.0,61.0,1767156120.0,252450874.2857143,1763674914.0,251953559.14285713
7.656119802929251e+16,1511278942.0,1282333069.0,229824095.0,228945873.0,36.0,488.0,19.52,32.0,299273.0,25.0,5934113.0,237364.52,1078.0,43.12,4013213346.0,160528533.84,3974887720.0,158995508.8
7.656119818542603e+16,1511844662.0,1426413241.0,85743923.0,85431421.0,210.0,3372.0,71.74468085106383,110.0,379705.0,47.0,10027742.0,213356.21276595743,5684.0,120.93617021276596,7182784763.0,152825207.72340426,7101878817.0,151103804.61702126
7.656119812426082e+16,1511388436.0,1390748850.0,121408314.0,120639586.0,24.0,112.0,16.0,22.0,99087.0,7.0,789493.0,112784.71428571429,137.0,19.571428571428573,507467609.0,72495372.71428572,498179547.0,71168506.71428572
7.656119810314032e+16,1511448034.0,1376653351.0,135503813.0,134794683.0,166.0,6198.0,172.16666666666666,124.0,84209.0,36.0,5526824.0,153522.88888888888,10541.0,292.80555555555554,4079504462.0,113319568.3888889,4040369216.0,112232478.22222222
7.656119797265062e+16,1511542030.0,1104420044.0,407737120.0,407121986.0,422.0,1743.0,96.83333333333333,180.0,116023.0,18.0,1688135.0,93785.27777777778,4645.0,258.05555555555554,4570240081.0,253902226.7222222,4543904567.0,252439142.6111111
7.656119818064827e+16,1511184058.0,1424436943.0,87720221.0,86747115.0,26.0,439.0,27.4375,19.0,151765.0,16.0,1779645.0,111227.8125,964.0,60.25,1551243872.0,96952742.0,1534759539.0,95922471.1875
7.656119800539152e+16,1512087917.0,1232569217.0,279587947.0,279518700.0,913.0,62023.0,210.24745762711865,247.0,305405.0,295.0,163427974.0,553993.1322033898,112935.0,382.8305084745763,49512348994.0,167838471.1661017,49307539847.0,167144202.87118644
7.656119817603424e+16,1511767764.0,1422272243.0,89884921.0,89495521.0,58.0,262.0,29.11111111111111,38.0,210416.0,9.0,794416.0,88268.44444444444,361.0,40.111111111111114,874019878.0,97113319.77777778,821352995.0,91261443.8888889
7.65611980996623e+16,1511708965.0,1374623471.0,137533693.0,137085494.0,108.0,414.0,41.4,81.0,155166.0,10.0,1042135.0,104213.5,928.0,92.8,1147424511.0,114742451.1,1139972050.0,113997205.0
7.656119810256725e+16,1511126260.0,1376333140.0,135824024.0,134793120.0,106.0,1371.0,80.6470588235294,64.0,275483.0,17.0,2717408.0,159847.5294117647,1990.0,117.05882352941177,2178194634.0,128129096.11764705,2157845569.0,126932092.29411764
7.65611980730845e+16,1510622619.0,1349543728.0,162613436.0,161078891.0,156.0,453.0,50.333333333333336,105.0,238657.0,9.0,1763938.0,195993.11111111112,584.0,64.88888888888889,1388069041.0,154229893.44444445,1382238755.0,153582083.8888889
7.656119806273808e+16,1511957596.0,1335544604.0,176612560.0,176412992.0,16.0,191.0,7.074074074074074,3.0,1975.0,27.0,326988.0,12110.666666666666,437.0,16.185185185185187,3384189577.0,125340354.7037037,3226925580.0,119515762.22222222
7.656119806878746e+16,1511784514.0,1344261995.0,167895169.0,167522519.0,21.0,209.0,26.125,15.0,131626.0,8.0,1627897.0,203487.125,743.0,92.875,815220839.0,101902604.875,811073081.0,101384135.125
7.656119802212958e+16,1511826444.0,1268061317.0,244095847.0,243765127.0,148.0,501.0,71.57142857142857,85.0,452021.0,7.0,1683364.0,240480.57142857142,689.0,98.42857142857143,1847163796.0,263880542.2857143,1827116107.0,261016586.7142857
7.656119825947557e+16,1511879177.0,1447002300.0,65154864.0,64876877.0,35.0,230.0,28.75,26.0,119956.0,8.0,1077711.0,134713.875,338.0,42.25,483008901.0,60376112.625,475459144.0,59432393.0
7.656119822991408e+16,1504471152.0,1432312460.0,79844704.0,72158692.0,15.0,221.0,31.571428571428573,9.0,142934.0,7.0,1482196.0,211742.2857142857,350.0,50.0,862148265.0,123164037.85714285,856059909.0,122294272.71428572
7.656119831531192e+16,1511882869.0,1467558504.0,44598660.0,44324365.0,1.0,177.0,22.125,1.0,33233.0,8.0,542242.0,67780.25,282.0,35.25,567085644.0,70885705.5,562098425.0,70262303.125
7.656119832496888e+16,1511821217.0,1471082968.0,41074196.0,40738249.0,59.0,583.0,38.86666666666667,27.0,60641.0,15.0,1619136.0,107942.4,779.0,51.93333333333333,1678846082.0,111923072.13333334,1648438072.0,109895871.46666667
7.656119807982848e+16,1510184139.0,1356730496.0,155426668.0,153453643.0,5.0,68.0,11.333333333333334,4.0,116956.0,6.0,1131840.0,188640.0,152.0,25.333333333333332,987964301.0,164660716.83333334,974098980.0,162349830.0
7.656119806956406e+16,1511896363.0,1345285173.0,166871991.0,166611190.0,9.0,77.0,7.0,6.0,125012.0,11.0,589109.0,53555.36363636364,140.0,12.727272727272727,1336061315.0,121460119.54545455,1310833684.0,119166698.54545455
7.656119806684966e+16,1511134520.0,1341849946.0,170307218.0,169284574.0,226.0,197.0,32.833333333333336,107.0,129997.0,6.0,681078.0,113513.0,311.0,51.833333333333336,726228305.0,121038050.83333333,720495053.0,120082508.83333333
7.6561198259232e+16,1488147450.0,1446905090.0,65252074.0,41242360.0,2.0,217.0,15.5,2.0,4084.0,14.0,864897.0,61778.357142857145,266.0,19.0,1611415180.0,115101084.28571428,1523089127.0,108792080.5
7.656119819464944e+16,1511250332.0,1430567009.0,81590155.0,80683323.0,21.0,791.0,23.264705882352942,17.0,145615.0,34.0,8940965.0,262969.5588235294,1205.0,35.44117647058823,5006223533.0,147241868.61764705,4963774185.0,145993358.38235295
7.656119808729453e+16,1511952390.0,1364321395.0,147835769.0,147630995.0,44.0,451.0,45.1,30.0,120879.0,10.0,903193.0,90319.3,825.0,82.5,1789140894.0,178914089.4,1678173806.0,167817380.6
7.656119827287373e+16,1511806407.0,1451321094.0,60836070.0,60485313.0,11.0,84.0,12.0,11.0,34551.0,7.0,616159.0,88022.71428571429,109.0,15.571428571428571,929404903.0,132772129.0,896145214.0,128020744.85714285
7.65611980465067e+16,1512085633.0,1312692616.0,199464548.0,199393017.0,19.0,454.0,22.7,11.0,21161.0,20.0,650523.0,32526.15,959.0,47.95,2065162083.0,103258104.15,2064323156.0,103216157.8
7.656119835142192e+16,1512136760.0,1482018583.0,30138581.0,30118177.0,3.0,204.0,25.5,2.0,150298.0,8.0,740342.0,92542.75,392.0,49.0,692297979.0,86537247.375,687697670.0,85962208.75
7.65611982752757e+16,1511469487.0,1452181252.0,59975912.0,59288235.0,12.0,172.0,28.666666666666668,12.0,86626.0,6.0,386530.0,64421.666666666664,250.0,41.666666666666664,363293457.0,60548909.5,359855602.0,59975933.666666664
7.656119797747182e+16,1408996519.0,1123834070.0,388323094.0,285162449.0,7.0,80.0,13.333333333333334,1.0,1759.0,6.0,194708.0,32451.333333333332,110.0,18.333333333333332,2293946942.0,382324490.3333333,1262205884.0,210367647.33333334
7.656119812715822e+16,1512094838.0,1392809283.0,119347881.0,119285555.0,304.0,31126.0,293.64150943396226,221.0,349392.0,106.0,51853223.0,489181.3490566038,55130.0,520.0943396226415,19338804720.0,182441553.96226415,19197291888.0,181106527.245283
7.656119821449056e+16,1511789824.0,1440429652.0,71727512.0,71360172.0,15.0,158.0,19.75,7.0,57226.0,8.0,1044326.0,130540.75,294.0,36.75,573488485.0,71686060.625,550029911.0,68753738.875
7.656119815889283e+16,1484268719.0,1413470692.0,98686472.0,70798027.0,29.0,451.0,75.16666666666667,9.0,1552.0,6.0,926315.0,154385.83333333334,634.0,105.66666666666667,688677064.0,114779510.66666667,679760350.0,113293391.66666667
7.656119815635389e+16,1511270284.0,1411837121.0,100320043.0,99433163.0,39.0,574.0,20.5,19.0,308513.0,28.0,13129725.0,468918.75,1189.0,42.464285714285715,6917598394.0,247057085.5,6894613436.0,246236194.14285713
7.656119813291144e+16,1511211862.0,1397334256.0,114822908.0,113877606.0,68.0,394.0,24.625,59.0,126732.0,16.0,1411306.0,88206.625,613.0,38.3125,1954308245.0,122144265.3125,1851767362.0,115735460.125
7.656119801776854e+16,1511525802.0,1260368696.0,251788468.0,251157106.0,95.0,323.0,24.846153846153847,81.0,243329.0,13.0,891029.0,68540.69230769231,456.0,35.07692307692308,1964345350.0,151103488.46153846,1954816426.0,150370494.30769232
7.65611979954067e+16,1511494686.0,1199141182.0,313015982.0,312353504.0,96.0,1100.0,78.57142857142857,61.0,126388.0,14.0,3674315.0,262451.0714285714,1847.0,131.92857142857142,3260171835.0,232869416.7857143,3251799628.0,232271402.0
7.656119805406666e+16,1511185618.0,1323269866.0,188887298.0,187915752.0,8.0,80.0,5.333333333333333,3.0,151752.0,15.0,947960.0,63197.333333333336,169.0,11.266666666666667,1187079163.0,79138610.86666666,1137241400.0,75816093.33333333
7.656119798812731e+16,1511908280.0,1171109312.0,341047852.0,340798968.0,65.0,390.0,27.857142857142858,20.0,148890.0,14.0,7966821.0,569058.6428571428,839.0,59.92857142857143,1654187675.0,118156262.5,1608382531.0,114884466.5
7.65611979634226e+16,1512064755.0,1071708624.0,440448540.0,440356131.0,168.0,984.0,82.0,141.0,993738.0,12.0,1791076.0,149256.33333333334,1577.0,131.41666666666666,2406856096.0,200571341.33333334,2367496538.0,197291378.16666666
7.656119831155926e+16,1511415605.0,1466036825.0,46120339.0,45378780.0,4.0,186.0,14.307692307692308,3.0,55670.0,13.0,1235524.0,95040.30769230769,267.0,20.53846153846154,1271077258.0,97775173.6923077,1262055343.0,97081180.23076923
7.656119818140717e+16,1511532227.0,1424796724.0,87360440.0,86735503.0,22.0,459.0,28.6875,13.0,25783.0,16.0,1079420.0,67463.75,627.0,39.1875,1668244212.0,104265263.25,1630164860.0,101885303.75
7.656119804198778e+16,1511561555.0,1305598463.0,206558701.0,205963092.0,142.0,233.0,23.3,119.0,289128.0,10.0,2829488.0,282948.8,423.0,42.3,1882124529.0,188212452.9,1875234639.0,187523463.9
7.656119829449837e+16,1511140922.0,1458777709.0,53379455.0,52363213.0,9.0,80.0,13.333333333333334,7.0,97857.0,6.0,602794.0,100465.66666666667,98.0,16.333333333333332,401357572.0,66892928.666666664,389182265.0,64863710.833333336
7.656119816955507e+16,1511703003.0,1419372098.0,92785066.0,92330905.0,220.0,1311.0,48.55555555555556,166.0,180711.0,27.0,2723882.0,100884.51851851853,1767.0,65.44444444444444,3191911655.0,118218950.18518518,3148884202.0,116625340.81481482
7.656119811159104e+16,1511953186.0,1382266942.0,129890222.0,129686244.0,124.0,3837.0,182.71428571428572,101.0,110076.0,21.0,3801472.0,181022.47619047618,7226.0,344.0952380952381,3079268820.0,146631848.57142857,3062977197.0,145856057.0
7.656119816519597e+16,1505220491.0,1417052359.0,95104805.0,88168132.0,5.0,266.0,24.181818181818183,3.0,30997.0,11.0,880530.0,80048.18181818182,355.0,32.27272727272727,1107080891.0,100643717.36363636,1096193418.0,99653947.0909091
7.656119796115853e+16,1512007183.0,1064099598.0,448057566.0,447907585.0,17.0,979.0,23.30952380952381,9.0,326486.0,42.0,10673665.0,254134.88095238095,1619.0,38.54761904761905,13194462768.0,314153875.4285714,12995655938.0,309420379.47619045
7.656119800608256e+16,1511133264.0,1234187615.0,277969549.0,276945649.0,101.0,292.0,48.666666666666664,84.0,258353.0,6.0,811748.0,135291.33333333334,380.0,63.333333333333336,1253363808.0,208893968.0,1234539313.0,205756552.16666666
7.656119813226789e+16,1511933032.0,1396809992.0,115347172.0,115123040.0,21.0,383.0,31.916666666666668,13.0,120711.0,12.0,1449362.0,120780.16666666667,628.0,52.333333333333336,2143406265.0,178617188.75,2061578208.0,171798184.0
7.656119812609715e+16,1511625825.0,1392052556.0,120104608.0,119573269.0,8.0,592.0,9.866666666666667,2.0,1385.0,60.0,2321871.0,38697.85,2014.0,33.56666666666667,7953379000.0,132556316.66666667,7743581497.0,129059691.61666666
7.656119817347234e+16,1512034696.0,1421024186.0,91132978.0,91010510.0,47.0,2948.0,95.09677419354838,9.0,54667.0,31.0,2949727.0,95152.48387096774,4681.0,151.0,2939693602.0,94828825.87096775,2932671630.0,94602310.64516129
7.656119798525882e+16,1511413775.0,1159626176.0,352530988.0,351787599.0,87.0,405.0,33.75,69.0,240257.0,12.0,1701565.0,141797.08333333334,757.0,63.083333333333336,3391880663.0,282656721.9166667,3333882032.0,277823502.6666667
7.656119802783134e+16,1511498435.0,1279459604.0,232697560.0,232038831.0,37.0,745.0,74.5,25.0,46537.0,10.0,1463608.0,146360.8,1287.0,128.7,2335531060.0,233553106.0,2323896373.0,232389637.3
7.656119806095214e+16,1511313824.0,1332848044.0,179309120.0,178465780.0,118.0,461.0,51.22222222222222,68.0,143796.0,9.0,884494.0,98277.11111111111,693.0,77.0,1527090986.0,169676776.2222222,1435790360.0,159532262.2222222
7.656119811705637e+16,1511497885.0,1386201585.0,125955579.0,125296300.0,43.0,561.0,23.375,36.0,237436.0,24.0,3998267.0,166594.45833333334,866.0,36.083333333333336,4379289346.0,182470389.41666666,4223953363.0,175998056.79166666
7.656119807416021e+16,1511280374.0,1350992134.0,161165030.0,160288240.0,56.0,414.0,37.63636363636363,51.0,249756.0,11.0,1872453.0,170223.0,1200.0,109.0909090909091,1294382380.0,117671125.45454545,1286182668.0,116925697.0909091
7.656119810188539e+16,1512060233.0,1375943186.0,136213978.0,136117047.0,52.0,119.0,19.833333333333332,16.0,57408.0,6.0,188187.0,31364.5,181.0,30.166666666666668,842183378.0,140363896.33333334,823103605.0,137183934.16666666
7.656119807027035e+16,1511206309.0,1345987487.0,166169677.0,165218822.0,6.0,235.0,19.583333333333332,4.0,99416.0,12.0,1201611.0,100134.25,360.0,30.0,1031782432.0,85981869.33333333,1022189411.0,85182450.91666667
7.656119817163336e+16,1512058465.0,1420142523.0,92014641.0,91915942.0,12.0,94.0,15.666666666666666,7.0,26270.0,6.0,353746.0,58957.666666666664,122.0,20.333333333333332,503927376.0,83987896.0,495194323.0,82532387.16666667
7.65611981627029e+16,1510977209.0,1415627553.0,96529611.0,95349656.0,4.0,69.0,11.5,2.0,238354.0,6.0,742660.0,123776.66666666667,117.0,19.5,926299305.0,154383217.5,914412543.0,152402090.5
7.656119814211224e+16,1511526650.0,1403725154.0,108432010.0,107801496.0,45.0,292.0,41.714285714285715,31.0,266095.0,7.0,1935868.0,276552.5714285714,504.0,72.0,1627609323.0,232515617.57142857,1623447014.0,231921002.0
7.656119830767264e+16,1511120786.0,1464472075.0,47685089.0,46648711.0,7.0,732.0,22.181818181818183,6.0,110767.0,33.0,3501943.0,106119.48484848485,1036.0,31.393939393939394,2309915377.0,69997435.66666667,2273600005.0,68896969.84848484
7.656119824621984e+16,1509512634.0,1440279378.0,71877786.0,69233256.0,16.0,188.0,18.8,15.0,40409.0,10.0,630207.0,63020.7,242.0,24.2,808098997.0,80809899.7,734509236.0,73450923.6
7.656119831298776e+16,1508276511.0,1466700001.0,45457163.0,41576510.0,16.0,236.0,39.333333333333336,14.0,44721.0,6.0,531287.0,88547.83333333333,324.0,54.0,447701658.0,74616943.0,444755637.0,74125939.5
7.656119810711416e+16,1512048178.0,1379136474.0,133020690.0,132911704.0,2.0,94.0,8.545454545454545,2.0,819.0,11.0,373370.0,33942.72727272727,177.0,16.09090909090909,1369999021.0,124545365.54545455,1367486487.0,124316953.36363636
7.656119812661915e+16,1488721731.0,1392463493.0,119693671.0,96258238.0,2.0,222.0,6.529411764705882,2.0,1085.0,34.0,1084147.0,31886.676470588234,373.0,10.970588235294118,3761559091.0,110634090.91176471,3570223576.0,105006575.76470588
7.656119818933312e+16,1511216012.0,1428005339.0,84151825.0,83210673.0,17.0,774.0,96.75,11.0,35426.0,8.0,1633312.0,204164.0,1100.0,137.5,960128602.0,120016075.25,953181299.0,119147662.375
7.656119811873965e+16,1511746508.0,1387485974.0,124671190.0,124260534.0,5.0,321.0,29.181818181818183,2.0,179878.0,11.0,2376810.0,216073.63636363635,640.0,58.18181818181818,1715354449.0,155941313.54545453,1709650978.0,155422816.1818182
7.656119804377141e+16,1511842795.0,1308889349.0,203267815.0,202953446.0,950.0,21532.0,414.0769230769231,626.0,390132.0,52.0,10423804.0,200457.76923076922,39070.0,751.3461538461538,11960238174.0,230004580.26923078,11889937089.0,228652636.32692307
7.65611981247034e+16,1510768775.0,1391008732.0,121148432.0,119760043.0,190.0,2168.0,108.4,110.0,250189.0,20.0,5564727.0,278236.35,3841.0,192.05,2154182773.0,107709138.65,2130797988.0,106539899.4
7.656119814050595e+16,1511494921.0,1402723380.0,109433784.0,108771541.0,85.0,416.0,41.6,41.0,164400.0,10.0,1672763.0,167276.3,637.0,63.7,1021547932.0,102154793.2,1015203356.0,101520335.6
7.65611980910007e+16,1511842619.0,1368053079.0,144104085.0,143789540.0,13.0,35.0,5.833333333333333,11.0,4184.0,6.0,40067.0,6677.833333333333,47.0,7.833333333333333,930269538.0,155044923.0,851301830.0,141883638.33333334
